case,A10-3,A10-4,A20-1,A20-3,A20-4,BR1,DR1,G20-1,G20-2,G20-4,HR2,HR4,HR5,HS1,HS2,LR1,LS2,LS3,PK1-1,PK1-2,PK1-3,PK1-4,PK2-1,PK2-2,PK2-3,PK2-4,PK6-3,PK6-4,PW3-2,PW3-3,TR1
227,0.3003438862704251,0.28267348465068526,0.15135681776564802,0.22572076965644494,0.27151432578705825,0.16470255616211046,0.06225906324778119,0.02220438005948013,0.039121743793871934,0.004982743698241368,0.01814690348539384,0.06760323779957174,0.12437451594055862,0.03430086246532367,0.05134774884020599,0.04246671596653549,0.03499029572341709,0.02688471429285871,0.11330446176312488,0.16757800817241342,0.254117669150257,0.26937427381149476,0.18126403442206698,0.2792969131114034,0.33326905394064305,0.11552046299805123,0.048920454618507636,0.07300446967585142,0.020884941416984045,0.03511358898300037,0.023615087574890756
228,0.3375087078081781,0.3137659533846337,0.28043279250074765,0.3579584206315921,0.34983590907450546,0.3460244935030367,0.19336954215641672,0.11135435506265394,0.15432607349816405,0.0323204150703234,0.12040356663197517,0.2225894128784078,0.2600495128224337,0.23098952235108086,0.21384089249904678,0.1725930324700239,0.19838456565971363,0.08900703867968728,0.2443904660181356,0.2855309317885696,0.3414202027446226,0.32532492731466,0.2843906102756638,0.368924858694252,0.4099991347521021,0.18241806689263138,0.14725832382335668,0.18835942094526437,0.05686464980411613,0.07723011843598651,0.09088392157697547
229,0.32820377972989123,0.310842996920591,0.13216681101057554,0.18400268448919532,0.26415373260048536,0.14824585916093405,0.14316790295323203,0.12102197615662501,0.1682729173784194,0.03603787056268882,0.06366465247792055,0.10881156304227652,0.13354109131698122,0.09974310615946227,0.09487632127415578,0.1209321487287611,0.09399541384559058,0.0725230851603464,0.1602789063823538,0.20080387709168138,0.25867619943256265,0.314868912088076,0.2278603036501651,0.3130310009685598,0.363691562947029,0.15831198334556318,0.15332429676792247,0.20634930069658483,0.058511590607758436,0.07969852544209391,0.05691946480698132
230,0.33841379623567897,0.3137792955167871,0.28576608143304166,0.3610683944875571,0.3531207915856653,0.34615000752388414,0.20136756027306235,0.1206632573713195,0.1641348453333037,0.036886311474010676,0.12412911308193955,0.2248509310167352,0.2545412769212406,0.23647218462009573,0.22040941747104129,0.176167327992921,0.20360592636538502,0.07588291277578516,0.24898160618239,0.28683944227254066,0.3400398072586493,0.32328267824626145,0.2828916360418079,0.3656012002918675,0.4060293982536592,0.17405791525523423,0.1563459531784329,0.1972931320771838,0.06022242085629223,0.08032646481667591,0.09541448458349323
231,0.3157036210796936,0.29088519288037373,0.23948940989799772,0.3201265085633069,0.31313615197871036,0.29989070050837485,0.15724174654555584,0.07253468791117894,0.10959058120993173,0.016420734971192064,0.0888714742935403,0.1877992480543659,0.2267631998407638,0.17797246842991632,0.15397823349078518,0.1347134476229772,0.15489520082680217,0.05476810599941588,0.1941552012364406,0.23714479250080733,0.3032850962296466,0.2897265087378407,0.24219361066299952,0.3337259862056065,0.37850006154856186,0.14352969424397996,0.10410703129277415,0.140151845516051,0.038324792822442375,0.0562154383650731,0.07699560839577656
232,0.3074539580368345,0.28280089335753805,0.2290725895720408,0.3101455234356677,0.30224366832637034,0.30678777335732155,0.14407387496407695,0.06982576207308011,0.10550894076866886,0.015442522905193698,0.08085032653693977,0.17679714791894016,0.21578090162686592,0.16576773793724753,0.13955608236807432,0.11953163268896777,0.14700362353336272,0.05195874039479794,0.1771447928393642,0.22010997909976937,0.2843178473603091,0.27108829993189104,0.22135654183074463,0.31271289854369144,0.35776372623092517,0.12147546182945891,0.09944257422613088,0.13357916411402893,0.03514039678945801,0.05165300559319914,0.0720724551787973
233,0.30367402046387454,0.2939271326723973,0.08878186987661287,0.1416331049096379,0.2140457878684931,0.10920691484327368,0.0896989182584173,0.10328898866681996,0.14888807830968442,0.029150037300694164,0.0309354559312224,0.07648401700087716,0.09802446465802897,0.050047390628037494,0.05543325420685224,0.05797757109227192,0.05566214736358496,0.06125091435337455,0.1007022917357009,0.13804447127314567,0.189698005939088,0.2761341306164928,0.18002225799715033,0.2649052683197011,0.31560095551539075,0.13058522715768708,0.13338210139077358,0.18675405881043153,0.05013827259760449,0.07089796371453556,0.044654311793867967
234,0.25128072171442717,0.2522041620353881,0.046450763295863375,0.08816818821162357,0.13169303963300605,0.07370858154284116,0.057630803084863194,0.11140814659507137,0.1586511712678861,0.031875057294365655,0.019868467260224794,0.05046363102879351,0.06748762413735253,0.01798965504244822,0.034952464201620285,0.035414075167561204,0.03565672748140883,0.037873402333324216,0.04452471558731289,0.06304323643190472,0.09623525373018957,0.17265705663321945,0.13022003916466335,0.20717888806105042,0.25186617722042554,0.09028684444127455,0.13934728293477328,0.20015598706387394,0.052328356437612564,0.0740581231772545,0.037362138003894846
235,0.33934454194309466,0.3147486120225212,0.28412787226464387,0.36079706978914006,0.3526994120768047,0.3447365347963557,0.1966605562423756,0.11578515260554108,0.1596046764947741,0.03427426397573644,0.12238105041900424,0.22281260618181153,0.26247789373852753,0.23489651203470832,0.2195313536970613,0.17567982461425305,0.19866164447427598,0.08761049245431837,0.24871078167125027,0.2890478485143605,0.3440099320020768,0.3275624207806024,0.2873174118055672,0.3714688396666914,0.4126290550473119,0.18471992509478863,0.15213305418618928,0.1938896037030717,0.05875962038120125,0.07914124132867144,0.09132209534128535
236,0.24719637424863158,0.22414406981908297,0.15463484535777136,0.2340417248225271,0.2284247542061621,0.21030034389259966,0.06742670632863029,0.02977007060250493,0.048727177732903915,0.00621489449091098,0.03858899540365438,0.09269015891388054,0.13853435105157808,0.08393993935154147,0.0656629074057977,0.050911698543917916,0.05429718354254352,0.025580097359034153,0.1053760300651627,0.13651597053811085,0.20144339360393518,0.19785068536828207,0.1467281609712151,0.237583116357165,0.28653816855175374,0.07488890217432181,0.04829480291500308,0.06830553043162638,0.016448388885116946,0.026192871879010378,0.04060449787201253
237,0.32617411861869,0.30156328542148975,0.2569629007485011,0.3370859288278479,0.33000634029771647,0.3127597034164399,0.1698733171440751,0.08588425848062975,0.1262341291923705,0.021264928186650225,0.10352991438535632,0.19803438498657142,0.2368813291589405,0.1967464998355646,0.17730109012515965,0.15495825466366336,0.18146837624393952,0.06310810941777918,0.2168316136831134,0.2607332073153794,0.32370202323828545,0.30825230722644137,0.2641990491747496,0.35361890215925856,0.39766473694539095,0.16406732206397115,0.1199345409973246,0.1592972172778978,0.04541960217825742,0.0648750925962026,0.08273879126739066
238,0.2922131453199439,0.2681144337013955,0.2042774382080065,0.2866538321725403,0.27972668253565747,0.29877693565706187,0.11546809864153787,0.04809778161661717,0.07618372700325783,0.010394152182099768,0.06465497887976387,0.14904071671549973,0.19727984617942992,0.13463112100960778,0.1104174951695247,0.09168563290886034,0.11200526071935109,0.03979714199033601,0.1550801139293787,0.1953395204373018,0.26594098094613944,0.25690381449232347,0.20577083311295177,0.2989546606385945,0.34466966855801284,0.11427506311219794,0.07451041107394506,0.10310464670853882,0.02664225260851737,0.04138389436549172,0.06320099954403625
239,0.3335916679913515,0.30793950794493213,0.27135339931998487,0.3495851182577054,0.34150183552043195,0.3333400721802112,0.18774194348636994,0.10380931666853971,0.14633817091283696,0.02870605550555201,0.11015697692536548,0.21872537516991197,0.253211832259647,0.21931197334747268,0.19579079941236466,0.17092550023522338,0.19299600559807908,0.08422782316576326,0.23139387050910798,0.273041327367159,0.3309958481000208,0.31495344135643866,0.27220578356926123,0.35838324124677723,0.4005012831571464,0.168273899237342,0.13863081690027965,0.17926034075259498,0.052433667113964785,0.07235519539943577,0.08894146986320615
240,0.3260932260769117,0.30755469767674154,0.16918560656703058,0.2255003282957412,0.29617193619220095,0.16883557843225333,0.1487423549788699,0.0886645248880943,0.13028217418628504,0.02186268330230221,0.08329006780196593,0.12420872853295586,0.15195804926737846,0.10813332402957654,0.12339733968194178,0.11516118385390944,0.10420870310407548,0.06802172345404815,0.17583043554142386,0.22078606887522614,0.2865603078706222,0.306386674096238,0.22929675945430922,0.31799897665268384,0.3677161077417054,0.15297705853198518,0.12110838751594835,0.1635969005207923,0.04536628303577347,0.06483885989545034,0.055717789883334735
241,0.3279067878451771,0.3048252476870269,0.2244316136759049,0.2920562416538522,0.32517228343253896,0.2237697994478235,0.16562139009882185,0.08846925640448916,0.13012064908825252,0.021695164029586878,0.08946579121374555,0.16214196530316188,0.20131285226689838,0.1527968160617871,0.15743352513610373,0.12916138842799943,0.15565004966790513,0.05812942438985851,0.19932362483284716,0.24539349170879646,0.31287216295945847,0.30797911273689876,0.2523831255840195,0.3457371042057468,0.3938852552020287,0.1537267611175184,0.12251571924271801,0.16296570791618578,0.04463734633409856,0.06384593166188335,0.07448663576184597
242,0.3109964914817887,0.28971441025618333,0.21732257942654226,0.29512102338677015,0.30787642275901167,0.23282791245646267,0.14048089232202554,0.06570496549811833,0.1012816299056724,0.014493759302776707,0.07492626484257095,0.15814320270773885,0.19458277126630627,0.1415403845968489,0.13789646593879834,0.10937836727965736,0.1333625660156944,0.04963560969302234,0.17854899895493961,0.22212390417226682,0.2932126797276398,0.2838830254439863,0.23073846281328322,0.32581050605011974,0.3735922581243667,0.132556232052318,0.09605412342580551,0.13109378403992955,0.03458467633072352,0.0515538103819479,0.0706604500137511
243,0.32956024098905556,0.30472446190844066,0.26483578541745373,0.34348530551779516,0.33565430272678404,0.33075264957361006,0.1827518459811974,0.0960339919077902,0.13765785466828917,0.02538325206908259,0.1107646215905595,0.21180718042868382,0.24682383583077896,0.2115487947473928,0.1888988514186433,0.15431964928474767,0.1893570795413946,0.08261888502779069,0.22443586828942794,0.2666894750056913,0.3264258128089136,0.310867223009334,0.2673454250541042,0.3544574598933784,0.39715464443536574,0.16554646336853637,0.13024783969433748,0.17033871692973127,0.049176889478158126,0.06890148532812052,0.08752332850602407
244,0.3030045706742409,0.2851183336936828,0.13754258029205296,0.20004986675777453,0.2651365950555518,0.12447404955117974,0.08945436822078705,0.059235409911706706,0.09313068572392882,0.012766778294718709,0.035639020836613265,0.07988764250209121,0.11275932544788268,0.054242894244345446,0.06849937095238355,0.07418176915493077,0.05183413048278269,0.03388329118715352,0.12078521523124834,0.1650745569880083,0.2389435460101894,0.2650239293875338,0.18077776171732465,0.27504229954251214,0.32855157295023263,0.11167674636571566,0.086461344315783,0.12219771960625728,0.030726348136442073,0.04675742630551251,0.03182441435308194
245,0.296517035898058,0.27490297935424934,0.1897087009238015,0.2696153368137926,0.2840484986982126,0.21212189965565037,0.10247535341081723,0.040876656256296114,0.0664554146043193,0.008829736141290545,0.05441256339664199,0.13323473074353062,0.18086154723635256,0.10282294408110411,0.10446994634919358,0.07124797116212557,0.0978651099794985,0.03480087145074481,0.14941136949236547,0.19413247554118693,0.2721490827155381,0.26572380062160056,0.20827521431562243,0.30531469253356297,0.3543310352578712,0.11731003918785488,0.06710904661184247,0.0947411131614387,0.024679909245070387,0.03932415873161988,0.0552065577929933
246,0.34146200341888105,0.31692721413455266,0.2899015597244585,0.36646524705174854,0.35822870028159726,0.3449371150003366,0.19916057571046147,0.12223059493910686,0.1670419626623547,0.03728278676951258,0.12597671003510288,0.22899742261441067,0.26695115880754483,0.2392657009357947,0.21594054171032048,0.1755399061485452,0.20567813657226092,0.08787107786645205,0.2560568429298758,0.29597774322912646,0.35036084740998913,0.33355915374436207,0.2944093124939395,0.37861314145549513,0.42001458432011646,0.19137924816496243,0.1595343484713304,0.20214202783300197,0.06176510118422944,0.08232188449140296,0.09201393731783267
247,0.33045846881545643,0.30740922546655375,0.21857102017405328,0.27990519678138376,0.32392378485111967,0.219095320560554,0.16927759539371626,0.09545217875306632,0.13844756618880197,0.024325711332962855,0.08047129301015714,0.1564553850791025,0.1937986059519252,0.14890808276812292,0.1611465534155152,0.1217262077605803,0.1439864205666887,0.055945635280318824,0.19961782526688643,0.24534536337419355,0.3122682206503892,0.3115246774779002,0.2518515668249888,0.34472930752595576,0.39328128470466084,0.1553664611726179,0.12982699033120754,0.1719262337222976,0.047317389449417685,0.06683441941363577,0.07510242267610016
248,0.3368237556559058,0.31314884127443215,0.2794819745387611,0.35637707905533683,0.3484185170720597,0.33554799612973263,0.1946996644927192,0.11007065412941289,0.15295463714819307,0.031802721891246576,0.11962649877221858,0.21756765400383535,0.26051018861730857,0.23205568382641575,0.20843625201207047,0.16941113316974915,0.19842561364550113,0.09664419791671605,0.24458766367896842,0.28478606403993206,0.3402143870596421,0.3244099043596935,0.2834798119549475,0.3673123594355629,0.4080194722945732,0.18336769988091278,0.14582597475316367,0.18692293836304422,0.05657284115883796,0.07685621985267203,0.09096676585390462
249,0.33640428491947627,0.31259936629116597,0.27966611344303205,0.35664395083848566,0.34855472199616283,0.33336362863207586,0.1947388986771638,0.11301761973037172,0.1566823423713742,0.03281322052664709,0.11995978843785751,0.21691499302318284,0.2590988547143451,0.22847978757890805,0.21452409376258183,0.17371158025532757,0.19660164463967209,0.09653701219918462,0.24198749107815395,0.2821989793590835,0.3378156330510505,0.32148349277328253,0.2800343882531631,0.3649817402483044,0.4067114450759806,0.17511144646567892,0.1486866342461896,0.19034030905601998,0.05670796193343751,0.07686187085420333,0.09042653774204233
250,0.321996771155416,0.29698914871685295,0.25379521081834855,0.3327539743321191,0.32491006527292865,0.31637397693012764,0.16974253045090343,0.09042705109711073,0.13129191811683855,0.022855158002191258,0.10265827737557562,0.20066487706077135,0.23455101242967596,0.19468471466775236,0.17375901734875826,0.1481289106653524,0.17778741394632977,0.06312954497032897,0.20663442917556518,0.2478246682918043,0.30895092537718494,0.29376212345563885,0.24705458283159346,0.3367792057909532,0.3809625061214223,0.14121995153481132,0.1230753724457237,0.1618373634795371,0.044724198084887874,0.06324678039194662,0.08032227012157958
251,0.3392541678145575,0.3146138909426315,0.28597474495316133,0.36216424814642867,0.35395247016654574,0.34809830737508013,0.19865450433006585,0.12025699719933838,0.16450883265553623,0.036352921292717645,0.12358162282991884,0.22518834166219553,0.2632735770260852,0.23571663806428975,0.21267537985630758,0.17652078742449742,0.19982136827113026,0.08733051496903803,0.24924117961365264,0.28850276059632846,0.34264755702135236,0.32597035124719204,0.2856885477987521,0.36947994081373176,0.4106776685675139,0.17839885097039773,0.15649986210514338,0.19840911495083033,0.06001276117096976,0.08031810408966217,0.0912652052071016
252,0.3094831251521956,0.29439952118097734,0.11708505810737699,0.1739011708104378,0.25331368331658416,0.11725373828390681,0.1055090384707684,0.0857369043062029,0.12768881551139488,0.020780723780221173,0.03969142200051974,0.08477893079409135,0.10830720481566067,0.06025322328869608,0.06416533452691668,0.07015538898058914,0.06373909358712705,0.06235055545759124,0.12231253119193368,0.16337590803719865,0.22667339162031028,0.27368214208329056,0.18329725008835007,0.27322866782808125,0.3258476245003666,0.11654643718059976,0.1146293862738911,0.16000064357894994,0.04116353393206264,0.059659163948833444,0.039126131612894445
253,0.33936413373297086,0.3155907988875873,0.2521150388187261,0.31635978034417417,0.3465649593006937,0.2679690725498231,0.19130756476163602,0.12038540129830079,0.16636432918108973,0.03530902083657344,0.1050519248430324,0.18982854021900336,0.22692557512970277,0.19271785307477518,0.19772977776736844,0.16422642889900355,0.17733779988464235,0.06602908152798374,0.2320852111325882,0.2747714488242601,0.33614319512495267,0.3279010813923261,0.2797063239005658,0.36894638995333306,0.41515504159478495,0.17442968492350178,0.15725303458997023,0.20182937752538221,0.05888980078237147,0.07951335374078564,0.0881137752020775
254,0.28944354475086614,0.2665630297018686,0.1933954144011011,0.27922745569658297,0.2734524409665288,0.2940905106907127,0.08605788227588136,0.030155079617102648,0.05039141515863546,0.006558982494568737,0.051733540512802476,0.1285266967729585,0.1976743917117915,0.1055977097495958,0.088121670064466,0.06255065585256495,0.07843723116983015,0.03006770110728707,0.14981935580412087,0.19326613020413375,0.27055775406609345,0.26264794511379347,0.21243546323991574,0.3052423630933211,0.3502871081345313,0.11893914178841812,0.05582781134099099,0.08057550150778749,0.021694142202148773,0.036118224493652755,0.055974102585718
255,0.3412818987471506,0.3175342968219795,0.25893708440902496,0.325032135830666,0.35176058228851065,0.26820599095216985,0.19345499325935914,0.12296069644571474,0.16918657502396262,0.03666104921361769,0.10741238018614141,0.19733751733915314,0.23268878565921752,0.2004120002555249,0.20318849009232676,0.16408433145517728,0.18982169319597833,0.09601783032746346,0.23968086596205648,0.2823108566897133,0.34155296603609314,0.33423736712036434,0.28830769210425866,0.3769649329461602,0.42277123795880106,0.18494147035765224,0.16064931572281246,0.2053620454043327,0.0607642954445333,0.08162788582023521,0.08964957246580588
#256,0.3390052555951067,0.3144147146196013,0.2833084633950413,0.3599137785610782,0.35184465665940595,0.32864316183415904,0.19810326190037594,0.1150706065339237,0.1591340667296236,0.03381540229793011,0.12236216571807525,0.22224885201512457,0.25817263691803805,0.2311368732823839,0.20880958131332636,0.17634761087112383,0.1985590331448208,0.09627923892290473,0.24847562599472603,0.2885427114055979,0.34345618474463846,0.3271572927132026,0.28684303828265767,0.3712887295609914,0.4127628447568416,0.18526165058420463,0.15146372028298108,0.1935862919163155,0.05844528960365074,0.0788250978200717,0.09131492950143322
257,0.3371484216728797,0.3137786574046123,0.2334054813123891,0.29043495974060274,0.3346758579099652,0.242062862848578,0.18411510807071735,0.11189241264011351,0.15694925588293202,0.03147080641150463,0.10912290913971166,0.1757073723523326,0.20612025218432747,0.17270496755767276,0.18062247775926532,0.15712962768845284,0.1615623776964579,0.06219595832982219,0.22093710636397354,0.265687409919763,0.32713047431701553,0.32614432785276837,0.27051408921258024,0.3596914985415332,0.406736424178957,0.174720650162531,0.14771776509946882,0.19213229380667007,0.05557063832903947,0.07601680698661203,0.08277705059921098
258,0.3177484241550675,0.3001326527580306,0.13931205000108762,0.19672265580005566,0.2742792611043151,0.1368922477740315,0.11615634935722687,0.08131793442370301,0.12196272217312144,0.01901844254349215,0.04968667845088226,0.09678134043515053,0.12506553845237658,0.07451317899603106,0.08660865584566745,0.09607262688642787,0.06790381322075859,0.04800231327442573,0.14353408051733088,0.1878987074340417,0.2563844228187637,0.2894316790826435,0.20300802202664134,0.2933669957930747,0.3454034575450075,0.13339852315263906,0.11158663943484323,0.1542481628407825,0.04082138517228715,0.05951930121527072,0.041537597494869474
259,0.30976985657455747,0.29427175916121134,0.12553410222927458,0.1857211155041686,0.2625642794566969,0.12640705929685603,0.08648289486135441,0.0699807948797183,0.10785174018485401,0.015639275271457094,0.0340914685570016,0.08104090107669466,0.11087192123859273,0.053716064679632844,0.06258065489302451,0.06550956267605143,0.05723615586776763,0.07755851475827567,0.12389566001214043,0.16960995367790416,0.23925626398212835,0.27892427186315405,0.18763066309565668,0.278772520823906,0.3314788526400088,0.12672519542530736,0.09927257727098618,0.13983528328254774,0.036477405468749585,0.054675316799097234,0.03587652668527222
260,0.28342496376955556,0.2765081600671593,0.06922921169058306,0.11993774124588137,0.18522453749532103,0.08130625435773196,0.07110741623227919,0.09367715848801858,0.13818953085887728,0.02521588342634266,0.0225429275434395,0.05889661552220266,0.07825341708458022,0.02647710840677644,0.04020448679150314,0.04539759230916904,0.03913747803482354,0.04416716857567429,0.06934121846312566,0.10094767308935171,0.14820080581775308,0.23597491280992564,0.1477420548560755,0.23318590899670613,0.2830097719288861,0.10100652189631487,0.12192420372966388,0.17506094336614805,0.04434755785271095,0.06441393639245338,0.036031520849724295
261,0.32985860139020157,0.3062535385432372,0.24644389273123726,0.3194569918446387,0.33534661956526096,0.25763240050365604,0.17831589883369145,0.0974866566600409,0.140373359092501,0.025463875226016917,0.09766246224301145,0.18636651973960802,0.2209191996169766,0.18140276947336745,0.17457240023192555,0.14792782842544103,0.1746479392541587,0.06391289073445543,0.21552094447475603,0.2586728053209079,0.321776073511382,0.31028007037856176,0.2631988145160082,0.3538008929201666,0.3996926942749134,0.15930811399808106,0.1320999327667166,0.17354189246952825,0.048739194705144886,0.06827802039816216,0.0856620235501481
262,0.31855693376022093,0.2936395158774287,0.2450741939534742,0.3254155887188438,0.3181447700350042,0.3014861822661563,0.16088452687592758,0.07846137854962516,0.11702504404787935,0.018368036698848542,0.09451616524801293,0.19351785892277573,0.2303418511320698,0.18413128921035504,0.16075731855801098,0.13434768168905392,0.15496596678071142,0.057062382525139656,0.19928372347693457,0.24250845535039933,0.30739900447672414,0.2932970670087871,0.24608125943798323,0.33729084296336426,0.38214538448158214,0.1455947899038114,0.11060182630573703,0.14780103219633925,0.04058709591879723,0.058851516282102175,0.07837313064271766
263,0.3265282998910273,0.30229247301563317,0.26247347073359845,0.3409654096807828,0.3337049978812343,0.29569734289281074,0.1818182294040429,0.09786616286541494,0.14027001048598298,0.02579876591601654,0.10654925107743266,0.20112964693225865,0.23717952074769247,0.20083504901345403,0.18316725837863893,0.1595643674742496,0.18719920687067654,0.08247787949718158,0.2183616731739911,0.25996223993064815,0.3199038993510796,0.30418251507194966,0.25897916762166034,0.3485377070067066,0.3928288636252135,0.15252139274122162,0.13181043623306793,0.17214307087706324,0.048474248795105035,0.0676984828351024,0.08635425844682586
264,0.3409697541132273,0.31634839866391745,0.28527324862276693,0.361396720781648,0.3573270677361039,0.3233735358074318,0.19661705988565864,0.12026410687130526,0.16564365104512116,0.03583844866071428,0.12116330683261478,0.22181779522160996,0.25628085826278024,0.22673535430703856,0.2197942585301154,0.17687512984411957,0.20091028139871886,0.09060936489764618,0.25087901214728775,0.29232945021228435,0.34867043005440174,0.33216969739356617,0.2920142660055096,0.3789795119575345,0.42197315824778864,0.18732723317345246,0.1577000762015458,0.20137180235622512,0.06023502998173723,0.08090286427521301,0.0914800827756451
265,0.33412771894052307,0.3086007941608128,0.2707137589724216,0.3492197787128544,0.3412499186014918,0.32848461414319,0.18660559950046177,0.10041813697294052,0.1426575725660415,0.027321258023864013,0.11008300337249893,0.21898789314786138,0.25380836943211876,0.21975602182744303,0.19587592710339288,0.1710602098594109,0.19331506335640516,8.083155261004763e-08,0.2332380839963758,0.2754615559298299,0.3338147467946415,0.3181130968495568,0.27577025300889374,0.3619161587356488,0.40398729779272385,0.1760993853624857,0.1355827630380055,0.176299333462707,0.051909694396076324,0.07206236635182238,0.08951703299650801
266,0.3116533726676264,0.2867632746265062,0.23252893175444128,0.3138757918341555,0.3062265279451222,0.30905934483614733,0.1455223271416068,0.06805722545764938,0.10344820605424417,0.01518243526316632,0.08196501374710129,0.18145201245668172,0.22131711922635142,0.16981546870934378,0.14401400269210463,0.11136043807196276,0.14991320429324376,0.05209266287651437,0.18421934766292092,0.22855537145545826,0.29458148171928145,0.2817557626871366,0.23291753565197917,0.3248410731066004,0.3692168035773702,0.13452503864449666,0.09853255830249517,0.13295761994059838,0.03570984296401479,0.05292127392163456,0.07386358171106742
267,0.3340704602721995,0.3102020154127234,0.2750336762001472,0.35130190800077865,0.3440401856885598,0.3208957517524636,0.192650667116405,0.10877316871005169,0.15229245829430313,0.030727837657742486,0.11607583097172164,0.21172319172665247,0.24731351267468937,0.21796482673951448,0.21008911251307072,0.17280238615597684,0.19615792507372698,0.09426797439150056,0.236851667187059,0.27638376275697696,0.3326254130290833,0.31668964830942675,0.27457930595553864,0.3602395033646936,0.4027292399773433,0.170490075829457,0.14393828045554544,0.18591467003595402,0.05454169045648655,0.07445194037835605,0.0897183038630673
268,0.294992364144977,0.27148400568594006,0.19832605791951724,0.28359121770196766,0.27768534550164203,0.3021029099200828,0.09038002665252622,0.028421279437828503,0.04802128943303446,0.006342578631183403,0.05449800367529896,0.13913918125178298,0.21189262442207274,0.11355849002076436,0.10167330345477356,0.0671817159268026,0.0819975954021389,0.03304133241510443,0.15852014656065558,0.20116380484347587,0.279796899574613,0.26992095350121165,0.22055933095378927,0.3107178736519079,0.3540048150513618,0.12623132421377037,0.05555308646710837,0.08100973914411476,0.022690215081414018,0.03822780046341145,0.05984267318913234
269,0.32755387699012795,0.3033307869589639,0.2642707770115582,0.34312317844468593,0.33543326561031156,0.3198986205190113,0.18266695422736057,0.09931553959162237,0.14193091382621276,0.02639529100665133,0.10876272449358057,0.20314599930311122,0.24207415632423016,0.2031230055065114,0.18441858428350402,0.1534847169886352,0.18822027507301808,0.08279921498212721,0.22039489028574702,0.26233789277447045,0.322127351749922,0.306298467732798,0.2613717777609306,0.35067439890589847,0.3950492481209715,0.15464708088884774,0.13352109070859372,0.17409406221234577,0.04919903575707451,0.06858582702577427,0.08662923060416951
270,0.3363088011368797,0.31728705914632105,0.18560263387327453,0.23837932073639428,0.31025180086872794,0.18760160768755024,0.1714643588227639,0.11588343310016284,0.1619571479897101,0.03301586967081576,0.10411383781994989,0.1439123383006657,0.17062232063472285,0.13792852725545376,0.15104186029450117,0.12184887859174821,0.12284132591600005,0.0798678579036045,0.19825940548124862,0.24290915557341455,0.30431985298302144,0.3255395901485242,0.2535704709344912,0.34191595682266324,0.3912959879122712,0.16768596635195349,0.14990418141426512,0.19765383115495685,0.056642172862158405,0.07743123089852473,0.06827655010321321
271,0.3333090100811868,0.3104595449246556,0.2430451765444666,0.30276666997371426,0.33661500704332764,0.25902227212129175,0.18658003478082433,0.1102571684507981,0.15479094475570668,0.03085063701837971,0.1001857368480337,0.18228935839436175,0.21866598832235556,0.18208302843330504,0.18754822715834019,0.16328256553494389,0.16563426756575375,0.06546739291298896,0.22071058270905553,0.26268342934738903,0.3233363752854463,0.31588072700911873,0.2656328360182471,0.35414297448982746,0.4000142094615569,0.1628281253314665,0.1454397362028502,0.1886309713442546,0.054123192496696136,0.07404290953551852,0.09014329736779424
272,0.33811874187256175,0.31430785378543863,0.28060151954375906,0.35900436513444195,0.3508123200678275,0.33721158280925895,0.19051001291460748,0.11193833917315503,0.15571455961832678,0.03229363336922918,0.11909762519627992,0.2268633712879092,0.26119247269802376,0.23017904275555534,0.20810777022757793,0.16671294137211728,0.19820894359483746,0.09963994788540584,0.2433065138371501,0.2857810664398427,0.34256094849615426,0.32622331218445894,0.2850708915817293,0.3710864056356719,0.4132116636025558,0.1815574500994684,0.14828289094657812,0.19011442556418548,0.056696943257121935,0.07720433898070127,0.09056026190173598
273,0.3393392997418082,0.31478857955667944,0.2871304675272003,0.3623054097086399,0.3548570892883807,0.32762520852253424,0.20182997277018727,0.12180253596429898,0.16666779168907175,0.03688980339654268,0.12517801160968728,0.22489117385911297,0.2562441729119826,0.23145638160375182,0.2129295651308329,0.18264234044880948,0.20448289775817613,0.05730861106992724,0.2523902097305534,0.2912107386021692,0.34416713043979125,0.3276223295057189,0.28785081807820156,0.3716290156080431,0.41309014100588,0.1827134890995471,0.1583212921698759,0.20125142292613407,0.060845306626065444,0.08109847231645514,0.09584940730115069
274,0.3384203440028972,0.31366653496017194,0.2841239905868956,0.3605029054493959,0.35226198100387035,0.3251914741846218,0.19725837061246945,0.11963725340634207,0.16426989443650022,0.035731697499760816,0.12241785680280237,0.22304703188799677,0.25745257028700996,0.22853012576491616,0.21030632697684762,0.1758011821166182,0.1983354574804629,0.08694823032516132,0.24566311967221566,0.28507162842879286,0.33959130184541636,0.3228961320442445,0.2817789155314841,0.3668903453162126,0.4089971687914111,0.17207444028519472,0.15582862629877833,0.19813776608814837,0.059063760014627,0.07926238567083489,0.09087380661970842
275,0.2827413577450716,0.25915199853330256,0.19403390802270143,0.27661513820874223,0.2692247221251838,0.28613798330966705,0.10382252750491804,0.04602219906823434,0.07311296109732184,0.009750226491509017,0.05827652646956703,0.13835652750165675,0.18788493326291134,0.12111052777496573,0.09553315980159546,0.07451443233645476,0.09973806682428395,0.0370100399654993,0.1412864715244245,0.18138944191580283,0.2492780703857439,0.24058876916270072,0.1890805672580968,0.2821200234703466,0.32880400910934154,0.10007781943576569,0.0707400588612445,0.09797145710805027,0.024458722252191034,0.03787609126737011,0.05596575548199887
